batting_diff,bowling_diff,overall_diff,recent_runs_diff,recent_wickets_diff,recent_econ_diff,toss_adv,home_adv,venue_win_rate_diff,team1_win
0.17336536180875584,2.6150851298726714,2.7884504916814308,0.6969696969696937,0.024242424242424288,-0.5710322312087284,1,0,0.3050847457627119,0
-1.9909919702213443,-2.20142300146372,-4.192414971685039,0.036363636363635266,0.3636363636363636,0.23594425656373108,-1,0,0.3125,1
-2.3838833386712963,-3.574866520048854,-5.958749858720168,1.9621212121212128,-0.0257575757575757,0.4707438114725786,1,0,0.2222222222222222,0
-1.73821476712277,4.720274371773424,2.982059604650644,0.2545454545454593,0.07272727272727275,1.425880141438431,1,0,0.3125,1
-3.3672019843414844,-11.792665801028903,-15.159867785370366,0.6909090909090914,-0.2606060606060606,1.8164765263220808,-1,0,0.2222222222222222,0
-0.6352618976545514,7.5708705912588705,6.935608693604323,-1.163636363636364,0.4,-0.7379485861748583,-1,0,0.5584415584415584,0
2.0366431981327224,6.825781492919635,8.862424691052354,-2.890909090909094,-0.23636363636363633,0.12217323417104442,-1,0,0.5416666666666666,1
0.9654366181348095,-9.254812746837136,-8.289376128702358,0.1999999999999975,-0.15909090909090923,-1.542165198383346,1,0,0.18181818181818182,1
-8.428426998908677,-14.365746926032065,-22.794173924940743,-0.4181818181818233,0.13787878787878782,-0.9995099956867577,1,0,0.1111111111111111,0
6.663165575378535,10.77670284377449,17.43986841915303,1.4772727272727337,0.19999999999999984,0.22069161136465976,-1,0,0.5324675324675324,1
1.8384369736503174,16.41781902981056,18.25625600346089,-0.09090909090908639,0.009090909090909094,-0.0990768955622201,1,0,0.5416666666666666,0
1.2702489107320645,-17.667316525812126,-16.397067615080047,3.7696969696969695,-0.10303030303030292,0.5316671768928858,-1,0,0.09090909090909091,0
3.8580464236385836,-0.1517876930290356,3.706258730609555,0.4454545454545471,-0.1636363636363637,-0.051813899639986616,-1,0,0.43548387096774194,0
-1.7615095536948147,-0.6824395370435639,-2.4439490907384,-0.1999999999999993,0.018181818181818188,0.06503357743078908,1,0,0.5714285714285714,1
-1.0608860968274954,-8.156869061989308,-9.2177551588168,-0.6909090909090843,-0.2545454545454547,-1.754005754750147,1,0,0.18181818181818182,0
6.753327650921435,2.648197715826333,9.40152536674777,4.222727272727274,-0.10909090909090902,-0.3227475294257509,-1,0,0.13636363636363635,1
-3.767750111711443,-21.055982794888493,-24.823732906599915,0.3363636363636324,0.16363636363636358,0.7102975774306071,1,0,0.3333333333333333,0
-1.1218776322964246,-0.644094781864311,-1.7659724141607427,-4.957575757575757,0.11969696969696975,-0.3461640773872574,1,0,0.36363636363636365,1
1.5727983542644637,1.3051076154262127,2.877905969690687,-1.236363636363638,0.030303030303030276,0.24505543565670607,-1,0,0.3125,1
3.3872945944088073,18.40467502601891,21.791969620427707,4.127272727272727,0.06666666666666665,-1.1526501038179422,-1,0,0.5277777777777778,1
2.81048747086011,2.1607961903399566,4.971283661200047,1.3878787878787868,0.07878787878787874,-0.19022512948338388,1,0,0.18181818181818182,1
0.943001353035001,-0.9100850264976827,0.03291632653731824,-4.022727272727272,-0.11818181818181822,-0.32186971091028393,1,0,0.3220338983050848,1
-1.253033214329534,9.067152188645068,7.814118974315562,-2.539393939393939,-0.12727272727272732,0.7081193286157763,-1,0,0.5714285714285714,0
-1.3083727965512537,11.353114020916797,10.044741224365538,-1.9409090909090878,-0.0363636363636366,-0.1782993716896959,1,0,0.3728813559322034,1
0.5852906481604236,-7.84600711324763,-7.260716465087199,-4.104545454545457,-0.12727272727272732,0.31843056341873943,1,0,0.3709677419354839,0
-1.7872812243809548,11.04185875613906,9.25457753175813,2.6181818181818155,-0.07272727272727286,0.4331704671751879,1,0,0.375,0
-3.576729991830078,-9.56888545666705,-13.14561544849711,-2.7090909090909108,-0.23636363636363633,1.9790214823885766,1,0,0.3389830508474576,0
0.14860612619343527,-15.489429148729036,-15.340823022535602,0.8909090909090907,-0.05454545454545451,-1.6198470668129064,-1,0,0.3548387096774194,0
-0.0949756698475781,7.764681996327848,7.669706326480295,-0.6727272727272737,0.09090909090909094,-2.530962230225059,-1,0,0.18181818181818182,0
-2.5282011227954513,-10.81206728407529,-13.340268406870777,-2.387878787878787,0.10909090909090913,3.3085022352929974,-1,0,0.29166666666666663,1
-3.6410968226130507,-2.2706267628804078,-5.911723585493476,-4.081818181818186,0.2954545454545455,-1.2664567759381988,-1,0,0.2727272727272727,1
-2.5502011925274957,-5.317117982245971,-7.867319174773485,1.3454545454545492,0.14545454545454556,0.2994840725842609,-1,0,0.25,0
6.575897418875783,11.76089395184501,18.336791370720817,3.2909090909090875,-0.18181818181818177,-0.8537880164365337,1,0,0.5,0
-3.3897117252120026,11.279488440883453,7.8897767156714735,0.10909090909090757,-0.3090909090909091,1.9619134628479378,1,0,0.3898305084745763,1
-2.1742306342690227,-4.6984337326734575,-6.872664366942487,4.216666666666663,-0.24242424242424254,1.1503655649068598,-1,0,0.25,0
-1.708508616277335,4.755281513655952,3.0467728973786024,0.6363636363636367,-0.12727272727272732,2.042817163965708,1,0,0.45454545454545453,0
0.46076531001967425,-12.653411760065184,-12.19264645004553,-3.072727272727274,0.18181818181818177,-1.7263651849590311,1,0,0.22727272727272727,1
-5.482652600503279,-2.183957535952789,-7.6666101364560575,4.006060606060608,-0.09090909090909094,1.5404774307194735,-1,0,0.3050847457627119,0
1.0794645367044353,19.605093451452408,20.684557988156854,3.624242424242425,-0.23030303030303034,0.39337734429827886,1,0,0.5416666666666666,0
-2.0550892442543542,-13.22824371064463,-15.283332954898981,4.945454545454545,0.036363636363636376,2.4669087950445308,-1,0,-0.06451612903225806,0
2.3460480932038976,6.987103375869083,9.333151469072988,1.327272727272728,0.07272727272727275,-0.44698357957932977,1,0,0.03225806451612903,1
0.6040042246587518,19.201573584362176,19.805577809020946,1.831818181818182,-0.24090909090909096,0.14319801846386548,1,0,0.08333333333333334,1
-4.160169658391716,-10.273325636241278,-14.43349529463299,-0.32727272727272805,0.18181818181818193,-2.394086714791883,-1,0,0.4722222222222222,0
-0.11630212379051841,1.1357746399104443,1.0194725161199614,-0.290909090909091,-0.12727272727272737,-0.6918088138462215,-1,0,-0.8,0
-9.602781760378718,-17.986289486516863,-27.589071246895557,1.072727272727274,-0.20000000000000012,-1.7454427385455817,-1,0,-0.5324675324675324,0
-5.84511441194914,-11.422149572447385,-17.26726398439653,-0.1030303030303017,-0.18787878787878787,1.4854597164398307,-1,0,-0.6666666666666666,0
-0.7522043456761907,-7.780413424701038,-8.532617770377243,-0.49090909090908674,-0.018181818181818077,0.9250597070784234,-1,0,-0.7777777777777778,0
-2.5058742796785296,-10.367859256100612,-12.873733535779131,1.2772727272727238,-0.0500000000000001,-0.19637548589154274,-1,0,0.6595744680851063,1
-3.8020005858050396,0.90449886283211,-2.8975017229729474,1.331818181818182,0.15000000000000013,-1.1600235911912913,-1,0,-0.5333333333333333,0
5.236526452425515,8.210082334091652,13.44660878651716,0.49090909090909385,-0.009090909090909038,1.1308903305023659,-1,0,-0.5714285714285714,0
0.007884704681814014,3.692872625388567,3.700757330070388,0.8272727272727316,0.048484848484848464,0.33154252831114306,-1,0,0.5416666666666666,0
-0.29353499555009677,8.724089262908745,8.430554267358616,-0.1272727272727252,-0.16363636363636375,0.0018792549924384616,-1,0,0.5584415584415584,0
3.2524017669761562,-8.431451436712624,-5.1790496697364645,-3.8303030303030283,-0.296969696969697,0.8030394068169038,-1,0,-0.5,1
-7.365028780385366,-20.2522847614122,-27.617313541797557,-1.2181818181818151,-0.054545454545454564,-1.2521967507482286,-1,0,0.8,1
2.6931741139616463,7.083649850782415,9.77682396474404,-1.6545454545454508,0.090909090909091,0.274428060312748,-1,0,0.5714285714285714,1
2.8046994882106375,3.097074022688979,5.901773510899616,0.7090909090909125,0.0,-0.4724546266902472,-1,0,0.5277777777777778,1
-6.200394909089624,-17.67272122809515,-23.87311613718476,1.062121212121209,-0.27424242424242434,0.7567463919900241,-1,0,0.6170212765957447,0
-1.5269404010163825,-4.600804994911467,-6.1277453959278745,1.945454545454547,-0.1136363636363637,-1.1715461675876258,1,0,0.8,1
3.6115227121419338,29.086150564360246,32.69767327650217,0.6545454545454561,0.3454545454545455,-0.07083235404511257,-1,0,0.18181818181818182,1
7.936928406639005,15.272092183216301,23.209020589855285,4.060606060606059,0.09090909090909094,0.5017732541778939,-1,0,0.5454545454545454,0
3.4378984761907887,-0.7317329924415468,2.706165483749274,-1.7818181818181795,-0.10909090909090913,-0.18845587527052832,-1,0,-0.5714285714285714,0
7.232358350354559,10.791397635484426,18.023755985838974,3.7818181818181813,0.036363636363636376,-0.7344259128645199,-1,0,-0.6,1
-2.7853512374163287,12.177970403120645,9.392619165704303,1.154545454545456,0.12727272727272732,0.07441196120153837,1,0,-0.6382978723404256,0
-4.63912096061415,-8.696785717388392,-13.335906678002559,-0.7818181818181813,-0.28181818181818197,-0.10493202840823113,-1,0,-0.23076923076923078,1
-2.014607673786898,-4.510002375919218,-6.524610049706112,-0.38181818181817917,-0.1681818181818182,-0.14844170898433262,-1,0,-0.5555555555555556,1
-6.51693161974999,-17.19038238510748,-23.70731400485748,0.4727272727272762,-0.03636363636363649,-0.24784394813354194,-1,0,0.5,0
3.5649934439760287,9.666434511288776,13.231427955264792,-2.9999999999999982,0.1272727272727272,-0.28481065241454484,-1,0,0.6666666666666666,1
-2.599028639316977,-11.17365207972622,-13.77268071904318,-0.8909090909090942,0.06969696969696959,0.5926533303379378,-1,0,0.3076923076923077,1
1.5043683195638025,20.44657143058874,21.950939750152557,4.654545454545458,0.0,0.11498375059907673,-1,0,0.13636363636363635,0
-0.7681859981981489,9.328744260462171,8.560558262264024,2.100000000000003,0.054545454545454675,-1.3025833250142256,1,0,-0.6595744680851063,1
-7.801831436579775,-7.375141387663451,-15.176972824243236,-2.3454545454545475,-0.12727272727272732,-0.7935339188341333,-1,0,0.42857142857142855,0
-3.3688226467628652,12.79908771069719,9.430265063934328,1.6909090909090878,-0.040909090909090895,-1.0701970198860158,-1,0,0.13636363636363635,1
-7.605577453481516,0.3440747945050582,-7.261502658976454,1.6000000000000014,-0.25454545454545463,-0.6529175369424989,-1,0,0.5,1
-4.416286348930491,7.426963449352019,3.0106771004215176,5.386363636363633,0.01969696969696977,0.5082829980964307,-1,0,0.3076923076923077,1
-6.329498939520221,1.8317803279406704,-4.497718611579529,1.599999999999996,0.19090909090909097,0.8287229984681783,-1,0,-0.5194805194805194,0
-4.58353744493099,0.5165072763471699,-4.067030168583827,1.418181818181818,-0.09090909090909083,0.06267278885572392,-1,0,0.2222222222222222,0
-2.144658247692732,-10.680305282495677,-12.824963530188398,-0.8545454545454589,-0.1575757575757576,-0.9842868265381881,-1,0,-0.13636363636363635,0
0.004128625936608898,-8.952806926919859,-8.948678300983275,1.4181818181818162,-0.036363636363636376,2.1437478266178083,1,0,-0.6666666666666666,0
2.4601905508347244,-12.994352976610834,-10.534162425776117,-2.672727272727272,0.2545454545454546,-0.29191824371456665,-1,0,0.5555555555555556,1
0.8460325522360819,-8.785252906135858,-7.939220353899785,-0.23181818181817881,-0.10909090909090913,1.392167554573481,-1,0,-0.4444444444444444,0
0.6720645931391331,5.0252012781800275,5.697265871319189,-1.8484848484848495,0.1454545454545455,-0.5854419837187681,-1,0,0.6666666666666666,1
-0.9992065219015629,-15.033227411342448,-16.032433933244008,-1.5272727272727256,0.0,0.7181866511519832,1,0,0.6595744680851063,1
1.9454705219220543,-10.520835369349854,-8.575364847427778,3.331818181818184,0.11818181818181805,-1.5742745354340792,-1,0,-0.45454545454545453,1
-1.6717242670034338,-4.9278187262372874,-6.599542993240746,7.031818181818178,-0.036363636363636265,3.0663092764773467,1,0,0.15384615384615385,0
5.414900504397231,27.628080929461483,33.042981433858714,0.8181818181818183,-0.0181818181818183,0.22931570406279356,1,0,-0.6170212765957447,0
4.216633644160666,6.69840512088237,10.91503876504305,2.8848484848484848,-0.018181818181818188,1.2713301849665477,-1,0,-0.3333333333333333,1
-5.0018577029835,-3.0509254050457457,-8.052783108029217,5.863636363636363,-0.09999999999999987,1.0317556085451587,-1,0,0.23076923076923078,0
-9.098390311969439,-9.494470549984186,-18.59286086195364,1.7090909090909072,-0.11515151515151512,-1.1325146182631167,-1,0,-0.18181818181818182,0
2.98197015412174,5.52559344831031,8.507563602432043,-0.03636363636363882,0.054545454545454564,-1.3346093903016722,-1,0,0.5138888888888888,0
1.9029560006705282,1.0387582717072839,2.9417142723778227,5.793939393939397,-0.1515151515151515,1.115587338642782,-1,0,0.3333333333333333,0
-1.9206758189940558,-13.16025958759169,-15.08093540658573,1.4363636363636356,-0.022727272727272707,0.7146696698173489,-1,0,-0.5584415584415584,0
4.250814397405996,-3.2013157189607924,1.0494986784451896,1.0181818181818159,-0.054545454545454564,-2.5796017486546923,-1,0,0.5,1
2.3894902168670455,4.699092693457381,7.088582910324419,0.07272727272727408,0.045454545454545414,-0.529699304462504,-1,0,0.5714285714285714,1
-1.8558756331272193,-11.382360351727744,-13.238235984854967,3.018181818181816,-0.027272727272727337,0.7170636059827462,-1,0,0.23076923076923078,1
-2.2730711980888003,-13.86600897104019,-16.139080169128967,-5.163636363636364,-0.05454545454545445,0.09064837121155023,1,0,0.6170212765957447,1
-3.459314806193312,-0.46777971283619735,-3.9270945190295095,2.2909090909090892,-0.18181818181818188,-0.5526737967914439,1,0,0.6,0
-7.80821689479729,-0.06571322313036632,-7.873930117927642,-1.1454545454545464,0.042424242424242586,1.3689776198218313,1,0,0.23076923076923078,1
-1.7018263557684108,-10.442757050042172,-12.14458340581055,2.454545454545457,-0.19999999999999996,0.8284296331007308,-1,0,-0.22727272727272727,0
-4.515991731650551,-8.019491642463251,-12.53548337411381,0.8000000000000007,-0.07272727272727286,0.11907293990075285,-1,0,-0.08333333333333334,0
5.727766604367218,20.32471334373311,26.05247994810032,4.874242424242421,0.13333333333333341,-0.4993359366985697,-1,0,0.5584415584415584,1
-3.8153614811386447,-4.948164702373443,-8.763526183512084,-3.8363636363636306,-0.23636363636363633,0.723648170408925,-1,0,-0.5584415584415584,1
-3.6812536129110214,-4.510139627546668,-8.191393240457657,-0.9454545454545435,-0.09090909090909083,0.3611566321514754,-1,0,-0.08333333333333334,0
-5.970293061450093,-17.782255387840376,-23.752548449290472,0.1999999999999975,-0.05454545454545462,-0.45056515481015147,-1,0,-0.7777777777777778,0
-3.3773709907235983,-3.258983107371197,-6.636354098094813,0.9818181818181841,-0.21818181818181825,0.2741393284409943,-1,0,-0.5584415584415584,0
-4.684379679504289,-1.7530370744852704,-6.437416753989538,1.3272727272727263,-0.07272727272727281,-0.9088961523145969,-1,0,-0.5555555555555556,1
-3.1307883136668906,4.653328736540553,1.5225404228736608,-7.890909090909094,0.09090909090909094,-0.2658370138203976,-1,0,-0.6595744680851063,1
-7.052949670575032,-17.181987189035645,-24.23493685961067,1.4090909090909136,-0.20909090909090916,-0.24788377549677865,1,0,0.15384615384615385,0
7.098583141670225,13.03236296401058,20.130946105680763,2.399999999999995,0.0,-0.8249419311419688,-1,0,0.5454545454545454,1
2.5551274267215476,10.19122506054494,12.746352487266492,0.6545454545454525,-0.054545454545454675,0.1907825015554554,-1,0,-0.5,1
4.459779956059521,-15.459351387888615,-10.999571431829096,-4.327272727272728,0.16363636363636364,-0.40502338157846207,1,0,-0.6666666666666666,0
5.850383951796601,16.104579377783697,21.954963329580295,2.836363636363634,-0.15454545454545454,0.7892314597464196,-1,0,-0.8,0
3.7252381762706577,-0.17075563448268127,3.5544825417879764,0.1090909090909129,-0.2681818181818183,0.923249879875371,-1,0,-0.23076923076923078,0
0.8838906378348881,5.426744749079983,6.3106353869148535,4.745454545454546,0.0727272727272727,-1.4228269893570404,-1,0,0.6666666666666666,1
1.3075219073781597,21.45574222660779,22.763264133985942,-6.036363636363639,0.0,0.2617730795773845,-1,0,0.7777777777777778,1
-3.4019877167085824,-1.9987223874183009,-5.400710104126915,-3.2969696969696987,0.2666666666666667,1.4282314053231282,-1,0,0.8,1
-1.7679677543134602,13.96686568216492,12.198897927851448,-4.598484848484844,-0.1272727272727272,-0.5751565668634324,-1,0,-0.6170212765957447,0
-3.992959782310834,-7.6233593392946375,-11.616319121605471,-0.09090909090909349,-0.030303030303030387,-0.7475691793569998,-1,0,0.4722222222222222,1
-2.5493943015614775,-7.063703323877547,-9.613097625438996,-2.9545454545454586,0.18181818181818188,0.2932226746972013,-1,0,0.07692307692307693,0
-7.417214091178515,-11.72371633689362,-19.14093042807211,-5.500000000000002,0.0818181818181819,-0.260969498843199,-1,0,0.42857142857142855,0
0.05073389351418456,6.459553023949226,6.510286917463404,-3.751515151515152,-0.05454545454545445,-1.9423491586179593,1,0,0.7777777777777778,1
-0.3923465716930039,-4.616275613719786,-5.00862218541279,-0.959090909090909,0.44545454545454544,-0.9652537985356169,-1,0,-0.5333333333333333,1
-1.7125989101782366,1.1459044752992824,-0.5666944348789684,-0.5272727272727291,-0.1636363636363637,1.7076912238360817,-1,0,0.5,0
-1.5839441377381505,-23.102889970171134,-24.686834107909313,4.290909090909089,-0.054545454545454564,1.660130279753258,-1,0,0.6170212765957447,0
1.6793466851655054,9.532394463610881,11.211741148776383,-0.022727272727273373,-0.027272727272727337,-1.5000285994997729,-1,0,-0.8,0
-1.9496710535936757,4.586789623601643,2.637118570007985,6.699999999999996,-0.1454545454545455,2.4403234526216497,-1,0,-0.7777777777777778,0
-1.4672557080743687,-5.061753375091584,-6.5290090831659455,-1.5863636363636342,-0.048484848484848464,1.3646318695504194,-1,0,-0.5,0
-1.58627785836034,-12.470692512034203,-14.056970370394538,2.3454545454545404,-0.0636363636363636,1.5950296177780543,-1,0,0.6170212765957447,0
-3.218745541952238,4.088464132228225,0.8697185902759657,0.1636363636363658,-0.21818181818181825,2.035372107372506,-1,0,0.5714285714285714,0
-3.3205513453417055,10.393154687411476,7.072603342069783,1.3090909090909122,0.2363636363636364,-0.5079445604905599,-1,0,0.5138888888888888,0
4.197077272190704,-6.684215465997955,-2.4871381938072687,3.6181818181818137,0.16363636363636364,0.4406124255239279,-1,0,0.7000000000000001,0
-5.325906687013152,5.608147969288407,0.2822412822752369,2.418181818181818,-0.15151515151515155,1.8986506278932853,-1,0,0.5194805194805194,0
3.333727944581412,0.2169220176311164,3.5506499622125176,-1.0590909090909086,0.28636363636363626,-1.0467345941452044,-1,0,-0.6,1
-3.4788820666293674,-4.090511207429916,-7.569393274059294,3.1272727272727305,-0.07272727272727286,1.4386589171172774,-1,0,-0.5277777777777778,0
2.7343865607554534,7.89224276977642,10.626629330531856,1.5181818181818176,0.10909090909090918,0.39439566518674063,-1,0,0.8,1
5.9243538256220845,-2.382537240010766,3.541816585611329,2.0181818181818176,0.024242424242424232,-1.3710337779093322,1,0,-0.6,0
2.8750487914710874,4.172806983574802,7.047855775045903,-0.6909090909090931,-0.1454545454545455,1.2184227735546198,1,0,-0.15384615384615385,1
-2.0110628022289063,-6.955672683561183,-8.96673548579011,-2.6227272727272766,0.0,-0.4655458292108223,-1,0,-0.5324675324675324,1
4.504596357297004,18.03946012353689,22.544056480833902,3.7363636363636346,0.181818181818182,0.30079661455180506,-1,0,-0.6382978723404256,0
1.2930563485909587,-2.5766602578343303,-1.2836039092433822,3.163636363636364,-0.1454545454545455,1.700271661014181,-1,0,-0.15384615384615385,0
0.3459491559132175,-7.76149747766884,-7.415548321755608,5.890909090909087,-0.06818181818181823,1.8020343758910617,-1,0,-0.6,0
-8.721415390539732,-7.219061332477551,-15.940476723017312,3.0545454545454547,-0.16363636363636375,1.9059587891121859,-1,0,0.5,1
-3.323205318648718,-12.456962557380711,-15.78016787602941,-2.354545454545457,-0.0787878787878788,0.8091213735130456,-1,0,0.6595744680851063,0
-6.600854104702478,-4.061769172879366,-10.662623277581858,2.85454545454545,-0.16363636363636386,1.4336602269849084,-1,0,-0.7777777777777778,0
0.5776004405319028,7.442833759667813,8.020434200199716,0.6909090909090914,-0.03636363636363643,1.4040436588141798,-1,0,0.5714285714285714,1
5.226776561358335,14.313309116363621,19.540085677721947,1.990909090909092,-0.10454545454545444,-0.31734994458587273,-1,0,0.5584415584415584,0
2.3420244009386124,1.7671443170492438,4.10916871798787,5.1545454545454525,0.23636363636363633,-0.44175561877248004,-1,0,-0.5555555555555556,1
3.1309040786512696,16.07957927961277,19.210483358264042,-1.5136363636363637,0.08181818181818179,-0.9220179754028024,-1,0,-0.6595744680851063,0
-5.208090218866452,2.4891217182149603,-2.718968500651499,-2.8303030303030337,0.1575757575757576,-0.8540920327634556,1,0,0.15384615384615385,1
-1.8898752147756994,-8.142634838077505,-10.032510052853226,-5.818181818181818,-0.2545454545454546,-0.7903127076485323,-1,0,0.45454545454545453,1
0.06018367250283063,5.423231664111199,5.483415336614058,-0.2727272727272734,0.10000000000000009,0.8114742822066532,-1,0,0.6666666666666666,1
0.374456861337201,11.190981035120007,11.565437896457198,8.630303030303027,-0.051515151515151514,0.5560826941799402,-1,0,0.5,0
3.42417191405341,11.562010546002018,14.98618246005546,0.5499999999999972,0.013636363636363669,-1.2341608593812299,-1,0,0.7777777777777778,1
1.730170250904095,10.23171805989234,11.961888310796454,3.9272727272727277,0.05454545454545445,-0.37955782780997804,1,0,0.5555555555555556,0
0.48575394385029824,1.86248711551465,2.348241059364952,-3.036363636363637,0.018181818181818077,0.8368389312975006,-1,0,0.7000000000000001,0
-6.32898911204159,-18.548822926335827,-24.87781203837742,-1.596969696969694,0.022727272727272596,2.9877485705075335,1,0,-0.23076923076923078,0
4.378228644739352,4.3826108220388384,8.760839466778194,1.7454545454545478,-0.03636363636363643,0.08660416447527286,-1,0,-0.5714285714285714,0
5.066563313472827,13.935796736072945,19.002360049545814,0.0,0.14545454545454545,-2.129528806163859,-1,0,-0.8,0
-7.01313906370703,-15.533672066091345,-22.54681112979837,4.58181818181818,-0.28484848484848485,0.51499978967394,-1,0,-0.5555555555555556,0
4.01528337990127,5.299572919806575,9.31485629970787,2.5454545454545467,-0.09090909090909094,-0.5258934067030365,1,0,0.5555555555555556,0
-1.5373044468896424,-2.1632911508138086,-3.7005955977034404,-0.30909090909090864,-0.07272727272727286,2.018904035899637,-1,0,0.15384615384615385,0
-7.565966982745692,-17.512925691556948,-25.078892674302665,0.3454545454545457,-0.036363636363636376,-0.14300016905054047,-1,0,-0.07692307692307693,0
-4.086008736278949,-7.539148886362149,-11.625157622641112,1.5454545454545414,-0.1454545454545455,0.24344193687515503,1,0,0.06666666666666667,1
1.5802512538836098,2.0768070986591063,3.6570583525427054,0.5272727272727273,-0.0181818181818183,0.2309456390066047,-1,0,0.1111111111111111,0
7.410701548822679,18.058529957802822,25.469231506625505,-1.836363636363636,-0.07272727272727275,-1.3789930393755627,-1,0,0.023255813953488372,0
-2.2920497673082423,-3.452218188938243,-5.744267956246489,2.381818181818181,-0.2818181818181818,0.14218268294097047,1,0,0.1111111111111111,0
5.184892524960617,-4.794260515483806,0.3906320094767892,6.227272727272728,-0.1363636363636363,-0.1583258480091163,-1,0,0.03571428571428571,0
2.5263835773543093,-18.06716327457177,-15.540779697217474,0.2909090909090928,-0.1454545454545455,1.0358881445664232,-1,0,-0.03571428571428571,1
-5.772052416508792,-3.7908753056651108,-9.562927722173896,-3.9545454545454586,-0.018181818181818077,0.8259199725972906,-1,0,0.1111111111111111,1
0.49523916065884066,-4.534728462018194,-4.039489301359367,-4.127272727272727,-0.004545454545454408,0.10333188222279865,-1,0,-0.06976744186046513,1
-3.016445135982245,-3.5908988894963976,-6.607344025478653,0.6818181818181799,0.0060606060606061,-0.4281079397426222,-1,0,-0.14814814814814814,0
5.207706349234435,23.422040933511227,28.629747282745655,0.10454545454545183,0.16363636363636358,-1.260665360839603,-1,0,0.07142857142857142,1
-6.2040537618748814,-12.338354017391872,-18.54240777926678,-2.5045454545454575,-0.08636363636363631,0.3745299640456281,1,0,0.07407407407407407,1
-0.705575897688469,0.25072709254812153,-0.45484880514034387,-1.8939393939393927,-0.0636363636363636,-0.19646833930779817,-1,0,0.03571428571428571,0
7.17828809577577,17.867194207103427,25.045482302879208,-0.7257575757575765,0.05909090909090897,-1.369418934414183,-1,0,0.14814814814814814,1
-1.6538146212422546,16.89769571699541,15.243881095753167,-2.9393939393939448,-0.018181818181818077,-0.5986961102771273,-1,0,0.023255813953488372,1
-2.1414291614785554,-3.110965006067101,-5.25239416754566,-2.422727272727272,-0.037878787878787956,0.005120881756184303,-1,0,0.0,0
-3.5497278827452874,-10.700326328351757,-14.250054211097058,2.586363636363636,-0.3318181818181819,0.964160047413043,-1,0,-0.037037037037037035,0
-3.8677171061669426,9.012674264193915,5.144957158026983,0.10909090909091113,0.036363636363636376,-1.3249677515466987,1,0,0.11627906976744187,0
6.0874184581568755,5.706171609960631,11.793590068117538,2.986363636363638,0.17272727272727278,-0.42351493371993865,-1,0,0.037037037037037035,1
5.239551199180134,9.57999840613516,14.819549605315302,2.209090909090907,-0.0636363636363636,0.23166624253015122,1,0,-0.03571428571428571,0
-4.9160642413701225,-11.317236344306098,-16.233300585676226,0.05000000000000604,0.06060606060606061,-0.7278055132885406,-1,0,-0.06976744186046513,1
4.1171175009448575,23.75896114704363,27.876078647988486,2.0909090909090917,0.14545454545454545,-1.3870237631858746,1,0,0.037037037037037035,1
