match_id,t1_batting,t1_bowling,t1_overall,t1_recent_runs,t1_recent_wickets,t1_recent_econ,t2_batting,t2_bowling,t2_overall,t2_recent_runs,t2_recent_wickets,t2_recent_econ,toss_team1,toss_field,is_home_team1,venue_team1_win_rate,team1_win
1082610,49.17279828179368,16.050360352960436,65.22315863475411,19.67043618739903,0.3373990306946688,4.271685469966155,51.55668162046498,19.62522687300929,71.18190849347428,20.655555555555555,0.4399820305480683,4.85335545948842,1,1,0,0.3,0
1082611,51.90672736856079,27.311626818478786,79.21835418703958,17.285364659813997,0.4823788546255506,4.767084762539308,53.64494213568355,22.59135244670536,76.23629458238892,16.47440476190476,0.531547619047619,3.808814487893302,1,0,0,0.6333333333333333,1
1082612,52.6528521590056,27.856346772008067,80.50919893101366,12.84018588531821,0.6230151228733459,6.505245847306085,56.02005414334708,39.64901257303697,95.66906671638404,16.28059920385502,0.582160067043788,5.469131626640415,0,1,0,0.4,0
1082613,53.61559649216906,29.279682412370587,82.89527890453967,17.17571600481348,0.4938146811070999,4.099319942631781,54.25085838982363,21.70881182111173,75.95967021093534,18.262636165577344,0.387279109174534,4.672882637470531,0,1,1,0.6060606060606061,0
1082614,55.98889397560154,34.07494561659251,90.06383959219406,17.057802582622017,0.5274786605384111,5.422180635081431,53.95225077746881,27.24916412367288,81.20141490114169,15.604103535353536,0.6056344696969697,4.129122208018582,0,1,1,0.6065573770491803,1
1082615,53.43520910840489,17.2662390646509,70.70144817305578,17.16819787985866,0.3827002355712602,3.747149606948623,52.46977249027008,26.521051811488043,78.99082430175812,16.59636819862652,0.508148441627047,4.566198804898691,1,1,0,0.7142857142857143,1
1082616,42.91801448663323,12.449573176192343,55.36758766282558,20.653005464480877,0.3086306653809065,4.180598840983171,51.34644148554192,26.81532010222441,78.16176158776632,13.814101307189542,0.620686274509804,6.206607670168545,1,1,0,0.3,0
1082617,53.71131119675529,26.333391253295986,80.04470245005126,17.381316903161565,0.4613019666417724,3.998520350820356,47.048145621376754,15.556688409521495,62.604834030898246,20.813177598083257,0.3507487271638215,3.8753653832560655,0,1,1,0.6060606060606061,1
1082618,55.27364608205521,33.684058094461456,88.95770417651667,16.700521896982075,0.5406852734286363,5.393707638512538,53.43520910840489,17.2662390646509,70.70144817305578,17.16819787985866,0.3827002355712602,3.747149606948623,1,1,1,0.6065573770491803,0
1082620,53.92634567479893,15.664559935699048,69.59090561049798,18.83538627768774,0.3247568881685575,3.166132951806361,52.65609676406686,33.33187646151118,85.98797322557805,14.60057128663686,0.5668032786885245,4.913211843177223,0,1,0,0.7142857142857143,0
1082621,51.35147169748784,14.08088064290868,65.43235234039652,22.10887629839472,0.3380547686496695,3.597227279760769,47.49342527384924,14.23266833593772,61.726093609786965,20.179559748427675,0.3343216531895777,3.920862505603009,0,1,1,0.45,0
1082622,51.2478008308336,26.566724586629316,77.81452541746292,16.00046025104603,0.5168898186889819,4.446877614852265,53.00931038452841,27.24916412367288,80.2584745082013,15.650776699029125,0.6209223300970874,4.233352477347205,1,1,1,0.6060606060606061,1
1082623,49.67316997065916,19.5910233752239,69.26419334588307,14.355507403394729,0.505778259299386,5.167880262156604,50.734056067486655,27.747892437213217,78.48194850469987,17.492039244908096,0.4941753601589667,4.641745104980314,1,1,0,0.3636363636363636,0
1082624,54.48072882576209,17.660343491848806,72.1410723176109,16.242966903073285,0.3875591016548463,3.615700966958269,47.72740117484065,15.012145776022477,62.73954695086313,19.15517117117117,0.4064324324324324,4.039730521238126,0,1,0,0.7142857142857143,1
1082625,52.252304031635646,18.59302977814848,70.84533380978412,19.469826875515253,0.3887606485298159,4.265855425048704,56.02005414334708,39.64901257303697,95.66906671638404,16.28059920385502,0.582160067043788,5.469131626640415,1,0,0,0.3,0
1082626,49.76230131663017,26.75325044072089,76.51555175735106,12.790560165975103,0.6469744121715076,5.801383207485297,50.8841789489266,27.3973452225852,78.2815241715118,14.920511627906976,0.5957054263565892,4.210783457226293,1,1,0,0.3636363636363636,1
1082627,52.82059918509806,27.871832202055533,80.69243138715359,17.26884735202492,0.5220664589823468,4.67678671668827,51.2478008308336,26.566724586629316,77.81452541746292,16.00046025104603,0.5168898186889819,4.446877614852265,0,1,0,0.6333333333333333,1
1082628,54.88089998778255,36.33903690736481,91.21993689514736,16.76274186455585,0.5604441512752858,5.449071010421721,51.49360539337374,17.934361881345897,69.42796727471965,21.041831605403704,0.4211749921457744,3.852765044602642,0,0,1,0.6065573770491803,1
1082629,53.43520910840489,17.2662390646509,70.70144817305578,17.16819787985866,0.3827002355712602,3.747149606948623,50.62472163754479,15.10544287431095,65.73016451185573,20.356177924217462,0.3232839099395936,4.228701601427685,1,1,0,0.7142857142857143,1
1082630,52.8497287215958,26.401541791981103,79.25127051357691,15.58274209012464,0.5996324704378395,4.30927282455663,51.90672736856079,27.311626818478786,79.21835418703958,17.285364659813997,0.4823788546255506,4.767084762539308,1,1,0,0.4107142857142857,1
1082631,52.18217589407536,26.333391253295986,78.51556714737133,15.920840579710145,0.5371159420289856,4.655668478042137,53.43520910840489,17.2662390646509,70.70144817305578,17.16819787985866,0.3827002355712602,3.747149606948623,0,1,1,0.6060606060606061,0
1082632,49.316348840993534,26.458556895227744,75.77490573622127,14.86905439595193,0.5928368121442125,4.401546581871121,50.62472163754479,15.10544287431095,65.73016451185573,20.356177924217462,0.3232839099395936,4.228701601427685,1,1,0,0.4107142857142857,1
1082633,50.34759196479058,18.90724332747326,69.25483529226385,22.46141102542131,0.3972722079405884,3.909677230548087,49.76230131663017,26.75325044072089,76.51555175735106,12.790560165975103,0.6469744121715076,5.801383207485297,1,1,1,0.45,0
1082634,51.647927884023936,28.308097820789968,79.95602570481391,17.488014240506327,0.5352188818565401,4.542283725105052,53.43520910840489,17.2662390646509,70.70144817305578,17.16819787985866,0.3827002355712602,3.747149606948623,1,1,0,0.6333333333333333,0
1082635,50.93981375954283,29.408431513430788,80.34824527297361,14.56409426987061,0.6386321626617375,4.496213593305067,54.51654375137291,38.97731697009784,93.49386072147075,14.872494816862474,0.6346348767565076,5.821306495091546,1,1,0,0.4107142857142857,0
1082636,51.35147169748784,14.08088064290868,65.43235234039652,22.10887629839472,0.3380547686496695,3.597227279760769,51.20286557129439,29.570309791637715,80.77317536293212,13.9764,0.6031407407407408,5.383316544042726,0,1,1,0.45,0
1082637,49.48890020767339,26.7600103474808,76.24891055515417,12.426754850088184,0.665273368606702,6.028139413067892,49.58387587752095,18.99532835115295,68.5792042286739,18.183402951824004,0.4054998607630186,4.927887579976645,0,1,0,0.3636363636363636,0
1082638,51.98834262857744,28.16524968602255,80.15359231459999,16.70053721174004,0.5302017819706499,4.989403759836455,54.51654375137291,38.97731697009784,93.49386072147075,14.872494816862474,0.6346348767565076,5.821306495091546,0,0,0,0.6333333333333333,1
1082639,47.96109429033636,22.979432410040808,70.94052670037716,13.673544973544974,0.5802998236331571,5.65876986153163,51.602191112949406,25.250059172921222,76.85225028587064,16.598251366120216,0.4830737704918032,4.331605172061586,0,1,0,0.3636363636363636,1
1082640,49.58387587752095,18.99532835115295,68.5792042286739,18.183402951824004,0.4054998607630186,4.927887579976645,52.13407707004845,24.31244633339892,76.44652340344737,15.445825115055884,0.568129520052597,4.213124989334667,0,1,0,0.5,0
1082641,54.51654375137291,38.97731697009784,93.49386072147075,14.872494816862474,0.6346348767565076,5.821306495091546,47.94064633249711,27.21642301825283,75.15706935074992,12.343066157760816,0.6127067430025446,5.929943662681336,1,1,1,0.6065573770491803,0
1082642,48.611304098999625,26.076205942304583,74.68751004130421,14.523916432803242,0.5740567508574993,4.377263233115344,52.0010158242116,14.796717501421137,66.79773332563273,17.73558599695586,0.3508980213089802,3.606783848156299,1,0,0,0.4107142857142857,1
1082643,49.46328529948043,22.1160355627816,71.57932086226202,17.45017168515584,0.4361727416798732,5.007941977342896,51.637515933749455,26.81446929545506,78.45198522920451,16.0116,0.5162933333333334,4.883256264053102,0,1,0,0.5,0
1082644,52.4028543105823,30.722830035438676,83.12568434602098,15.372888214466364,0.5405159332321698,4.622683858734761,54.11136292685966,25.96754852178272,80.07891144864236,17.37209624590577,0.4662887377173091,5.290050868755242,1,1,1,0.6060606060606061,0
1082645,52.0010158242116,14.796717501421137,66.79773332563273,17.73558599695586,0.3508980213089802,3.606783848156299,51.540250514191946,27.450129261486317,78.99037977567826,12.302656780970032,0.5964627741736175,5.812573037665439,1,1,0,0.7142857142857143,1
1082646,48.611304098999625,26.076205942304583,74.68751004130421,14.523916432803242,0.5740567508574993,4.377263233115344,54.09395669950289,28.26016347825738,82.35412017776027,19.088563586459287,0.6108264714852089,5.4309717421283095,0,0,0,0.4107142857142857,0
1082647,53.99148581650577,35.85188412958703,89.8433699460928,16.04735025606769,0.5616677800044534,5.109832071689327,52.91202127980134,16.246790678134627,69.15881195793598,16.85461025174401,0.3763876251137397,3.6219002778000746,1,1,1,0.6065573770491803,0
1082648,52.282259875877656,22.84003724740489,75.12229712328255,18.354382360996983,0.4614078334702821,4.378079535040371,54.337349120132,36.06828095804953,90.40563007818152,14.996987087517931,0.5892993782879006,4.82032551419336,0,1,0,0.0,0
1082649,53.51602550446009,35.4483642624968,88.9643897669569,16.122073578595316,0.5559531772575251,5.087007575718204,51.16997741125619,28.46126088662772,79.6312382978839,15.310873287671232,0.5620005707762556,4.261536212084916,1,1,0,1.0,1
1082650,53.51602550446009,35.4483642624968,88.9643897669569,16.122073578595316,0.5559531772575251,5.087007575718204,52.91202127980134,16.246790678134627,69.15881195793598,16.85461025174401,0.3763876251137397,3.6219002778000746,1,0,0,1.0,1
1136561,53.66636245996915,27.66374198758732,81.33010444755645,17.40110775427996,0.5098439073514602,5.240681897285026,57.82653211836088,37.9370676238286,95.76359974218946,16.757267932489448,0.5494198312236287,4.933500440789223,0,1,1,0.6065573770491803,0
1136562,53.29458328702562,28.94505851962601,82.23964180665163,14.098432790837853,0.6194695599758889,4.961318580030489,53.41088541081614,27.809283879715554,81.22016929053167,16.264649681528663,0.5247876857749469,5.039586423916233,0,1,0,0.0,0
1136563,47.14902541534202,19.37192881835118,66.5209542336932,19.36613888888889,0.3921527777777777,3.5453603694334523,56.75180717572075,37.35821830486804,94.1100254805888,14.756728263444682,0.6047737502961384,4.971936429862163,0,1,0,0.5,0
1136564,50.02586621646742,12.932503790983397,62.95837000745082,19.3998553868402,0.3583694866232826,3.4016644715623645,55.870980628416575,24.35465336343078,80.22563399184735,16.79962321024868,0.4431675458427531,4.337634883196307,0,1,0,0.0,0
1136565,57.40062266841132,34.88470069760705,92.28532336601836,15.16493411420205,0.5827598828696926,4.904567944629656,58.1528270140875,42.66511412230809,100.81794113639558,16.054443760262725,0.5996202791461412,5.372025203161194,0,1,0,0.0,0
1136566,50.02586621646742,12.932503790983397,62.95837000745082,19.3998553868402,0.3583694866232826,3.4016644715623645,52.53174049614595,23.30036304708401,75.83210354322998,15.872182037371909,0.5063140446051838,5.090173791693338,0,1,1,0.675,1
1136567,51.54266152681932,22.97941484454305,74.52207637136237,17.320403271291596,0.4845036661026508,4.940981888975264,55.34466211262436,22.07491598171094,77.41957809433531,17.308968316313173,0.4243257397224405,4.2160353032406,0,1,0,0.6666666666666666,0
1136568,52.385551867767546,27.582011152442828,79.96756302021036,16.044036823303106,0.5442154438032426,5.364380135886039,47.14902541534202,19.37192881835118,66.5209542336932,19.36613888888889,0.3921527777777777,3.5453603694334523,0,1,0,0.0,0
1136569,51.72177371538041,24.168440964889577,75.89021468026998,18.091476228001053,0.4705148410822169,5.092953819034523,51.71388901069859,20.47556833950101,72.18945735019959,16.526300400123116,0.4516466605109265,4.906380898518832,0,1,1,0.6065573770491803,0
1136570,55.57744563286647,33.078742626339526,88.65618825920599,16.643013829279923,0.5421793037672866,4.572131116844638,55.870980628416575,24.35465336343078,80.22563399184735,16.79962321024868,0.4431675458427531,4.337634883196307,0,1,1,0.6060606060606061,0
1136571,50.02586621646742,12.932503790983397,62.95837000745082,19.3998553868402,0.3583694866232826,3.4016644715623645,46.77346444949126,21.36395522769602,68.13741967718728,19.01780991735537,0.4207988980716253,3.7397983766763834,0,1,0,1.0,1
1136572,49.90375687438953,21.031636373755774,70.93539324814532,18.57009936766034,0.4633995784402289,4.6148865565170185,57.26878565477491,41.28392113516797,98.55270678994287,15.11647045999564,0.617255286679747,5.080569350297413,0,1,0,0.6666666666666666,1
1136573,56.226261125557045,30.605225019078546,86.83148614463559,17.110918693195778,0.5181282240235815,4.492236224684488,53.533087011595406,23.52157516829613,77.05466217989154,16.153841554559044,0.5022272047832587,5.002001985302988,0,1,1,0.6060606060606061,1
1136574,53.66636245996915,27.66374198758732,81.33010444755645,17.40110775427996,0.5098439073514602,5.240681897285026,50.86166297175851,24.56666796489835,75.42833093665685,17.07289107289107,0.4844389844389844,4.455485872574313,0,1,1,0.6065573770491803,1
1136575,50.02586621646742,12.932503790983397,62.95837000745082,19.3998553868402,0.3583694866232826,3.4016644715623645,56.226261125557045,30.605225019078546,86.83148614463559,17.110918693195778,0.5181282240235815,4.492236224684488,0,1,1,0.675,0
1136576,49.90375687438953,21.031636373755774,70.93539324814532,18.57009936766034,0.4633995784402289,4.6148865565170185,51.43069727540594,25.63244136866724,77.06313864407319,16.506900369003688,0.4562361623616237,4.455210595416305,1,0,0,0.6666666666666666,1
1136577,57.01367285852297,39.35513845663593,96.3688113151589,16.515364751452548,0.5792123950936088,5.347690228371988,53.40215014638103,10.268987892275682,63.6711380386567,20.9114430468204,0.2770614954577218,3.133662876167071,0,1,0,0.6666666666666666,1
1136578,56.226261125557045,30.605225019078546,86.83148614463559,17.110918693195778,0.5181282240235815,4.492236224684488,48.28933271891803,15.333132835862244,63.62246555478028,20.138451443569554,0.3813156167979003,4.259850709784804,0,1,1,0.6060606060606061,0
1136579,54.22387490482675,24.334934972456804,78.55880987728357,16.34856244384546,0.5191973644803833,5.008371102404975,50.78597642863594,25.06666796489835,75.85264439353429,17.290803667745415,0.4785598705501618,4.328598908101323,0,1,0,0.0,0
1136580,58.93269256779036,35.22635402921824,94.1590465970086,18.528507432294848,0.4965180207697006,4.820787894892785,51.70033421743581,24.43495639373381,76.13529061116962,13.96478978978979,0.5262012012012013,5.022860201202552,0,1,0,0.5,1
1136581,53.66636245996915,27.66374198758732,81.33010444755645,17.40110775427996,0.5098439073514602,5.240681897285026,56.45171369738548,15.485771584466674,71.93748528185216,19.344167497507478,0.3852276503821867,3.395768088677411,1,0,0,0.0,0
1136582,48.02087272466997,14.708863209617752,62.72973593428771,18.365013227513227,0.3654927248677249,3.605935956790494,52.65999368528412,23.405648927006144,76.06564261229028,16.299541148608643,0.4976021314387211,4.597480691383043,0,1,0,0.5,1
1136583,51.65175478618225,23.15373961166811,74.80549439785035,17.151226909291424,0.4651640474221119,4.14762183842569,53.66636245996915,27.66374198758732,81.33010444755645,17.40110775427996,0.5098439073514602,5.240681897285026,0,1,0,0.3333333333333333,1
1136584,51.63589539433751,25.47473173720061,77.11062713153812,16.859730094466936,0.4934143049932523,4.637139613893205,58.1528270140875,42.66511412230809,100.81794113639558,16.054443760262725,0.5996202791461412,5.372025203161194,0,1,0,0.5,0
1136585,51.65175478618225,23.15373961166811,74.80549439785035,17.151226909291424,0.4651640474221119,4.14762183842569,48.08676134220622,13.487305100379336,61.574066442585554,19.955178326474623,0.3594307270233196,3.761201042634151,0,1,1,0.8,1
1136586,52.97841699354949,21.905090546613305,74.8835075401628,14.799453823237338,0.5290135716650116,5.292643432358718,55.57744563286647,33.078742626339526,88.65618825920599,16.643013829279923,0.5421793037672866,4.572131116844638,0,1,0,0.6666666666666666,1
1136587,58.1528270140875,42.66511412230809,100.81794113639558,16.054443760262725,0.5996202791461412,5.372025203161194,56.6484586945237,22.218542691719357,78.86700138624305,18.45542897327708,0.4698452883263009,4.970235415278679,0,1,0,0.6666666666666666,0
1136588,51.40160340619144,22.696251057057253,74.0978544632487,17.395032185838232,0.4592499300307864,4.059168527836447,52.16978940438958,13.367506796595086,65.53729620098467,19.29250700280112,0.3586309523809524,3.505960284220272,1,0,0,0.5,1
1136589,47.77561419628668,25.703601238676075,73.47921543496274,15.71362098138748,0.5179075014100395,4.5441144790171775,55.57744563286647,33.078742626339526,88.65618825920599,16.643013829279923,0.5421793037672866,4.572131116844638,0,1,0,0.5,0
1136590,49.609594346786615,34.70417825731049,84.31377260409712,18.899989570296203,0.507665832290363,4.7069686105262685,52.97841699354949,21.905090546613305,74.8835075401628,14.799453823237338,0.5290135716650116,5.292643432358718,0,1,0,0.6666666666666666,1
1136591,49.85328994365939,25.986596581994945,75.83988652565434,15.789082848434472,0.5126212247159878,4.598537132683336,57.458867397140914,25.642521787489887,83.1013891846308,18.41979322371699,0.4768684603886397,5.397994258064625,0,1,0,0.5,1
1136592,49.548683224263,22.731926953010618,72.28061017727362,14.017324561403507,0.5560391363022942,5.35512516351944,53.96496957319348,15.304963503658591,69.26993307685207,18.782072538860103,0.4016234887737478,3.587518541910304,0,1,0,0.6666666666666666,1
1136593,49.609594346786615,34.70417825731049,84.31377260409712,18.899989570296203,0.507665832290363,4.7069686105262685,55.93909328630684,32.87239792936983,88.81149121567667,16.09936329588015,0.5602746566791511,4.28749033273538,0,1,0,0.0,0
1136594,52.06492124959271,22.73504996806652,74.79997121765922,18.994629156010227,0.4710713270815572,5.321631993360914,56.6484586945237,22.218542691719357,78.86700138624305,18.45542897327708,0.4698452883263009,4.970235415278679,0,1,0,0.4,0
1136595,48.75430180311545,25.703601238676075,74.45790304179152,16.799029248613213,0.463061018658598,4.062892068228671,50.898960050808185,36.38390652117173,87.28286657197992,17.2895946557971,0.5692481884057972,5.219997243679918,0,1,0,0.5,0
1136596,51.77707219294188,22.29952310600853,74.07659529895042,15.023568702290078,0.5108301526717557,4.858160272233724,51.772943567005285,31.252330032928395,83.02527359993367,15.47756882989184,0.5422812192723697,4.478268480259263,1,0,0,0.0,0
1136597,56.6484586945237,22.218542691719357,78.86700138624305,18.45542897327708,0.4698452883263009,4.970235415278679,54.18826814368897,35.212895668330184,89.40116381201916,16.2137104283054,0.5614990689013035,4.6753348067291,0,1,1,0.6065573770491803,1
1136598,52.70838242511697,12.103969326447752,64.81235175156472,20.17065176908752,0.3551582867783985,3.2356607178524874,51.86234987288089,20.88922223258361,72.75157210546449,18.792264540891644,0.4557277826985533,4.933705421179262,0,1,0,0.0,0
1136599,51.772943567005285,31.252330032928395,83.02527359993367,15.47756882989184,0.5422812192723697,4.478268480259263,51.10087897386614,26.22712875474836,77.3280077286145,16.625109904318595,0.4811740367209723,4.284187529319085,0,1,1,0.8,1
1136600,50.61472122352155,11.55449835913469,62.16921958265623,19.40344827586207,0.3445019157088123,3.8917845635562687,51.613927745423126,26.58772577047714,78.20165351590026,16.8673604826546,0.579260935143288,5.747352504465489,1,0,1,0.675,1
1136601,56.6484586945237,22.218542691719357,78.86700138624305,18.45542897327708,0.4698452883263009,4.970235415278679,54.70298817260164,32.7393780610692,87.44236623367085,15.375075301204818,0.5641566265060242,4.8186782370362335,0,1,0,1.0,1
1136602,48.70397547924772,26.324511306691104,75.02848678593881,13.97752646775746,0.5989092075713828,5.382098161404115,50.375699746251165,31.252330032928388,81.62802977917956,14.902714748784442,0.5958941112911939,4.92101463470953,1,0,0,0.6666666666666666,0
1136603,57.39221640746814,38.97735132532589,96.36956773279404,16.77728914382834,0.5700871043127258,5.288391181234946,51.97731590307091,11.349270395864416,63.32658629893531,19.728131252501,0.3454781912765106,3.653094704656317,1,0,0,0.0,0
1136604,54.63126092326713,32.18583312744128,86.8170940507084,16.70173787110789,0.5347212165097754,4.554922697745594,50.41462727910648,25.4874280065589,75.90205528566538,17.232646801051708,0.537043529068069,4.699097979503696,0,1,0,1.0,1
1136605,46.17470781400521,22.676203349702615,68.85091116370783,14.842088839941262,0.5959434654919236,4.912337939586336,51.17656551698871,25.72712875474836,76.90369427173705,16.40842490842491,0.4868393511250654,4.405272939789875,0,1,0,0.6666666666666666,0
1136606,49.15841546093552,29.58411503716212,78.74253049809762,14.153121468926557,0.5923446327683616,4.735667807708584,58.25680577290496,39.07858558714629,97.33539136005128,16.549291455160745,0.5688769035532995,5.290148336695334,0,1,0,0.0,0
1136607,56.6484586945237,22.218542691719357,78.86700138624305,18.45542897327708,0.4698452883263009,4.970235415278679,53.66648854040197,16.692949243409036,70.359437783811,17.535362014690453,0.4360615599860091,4.277201283447182,0,1,1,0.6065573770491803,0
1136608,53.07952151765924,26.765887026455644,79.84540854411489,17.594665045921122,0.5211507293354943,5.128937190170362,51.17656551698871,25.72712875474836,76.90369427173705,16.40842490842491,0.4868393511250654,4.405272939789875,0,1,0,0.4,0
1136609,50.86135453417216,11.369851894488226,62.23120642866038,20.04965986394558,0.319781596849266,3.38319799376876,52.78203035316621,24.530111482079917,77.31214183524614,18.418086268086267,0.47005187005187,4.091706063218523,0,1,0,0.0,0
1136610,57.26929018987946,24.81905705163577,82.08834724151524,18.10368352788586,0.4787548638132296,5.167501269270132,53.01847579247348,28.020372770596563,81.03884856307003,17.47747928361401,0.5478348035284683,6.096414916095584,0,1,1,0.6065573770491803,1
1136611,51.17656551698871,25.72712875474836,76.90369427173705,16.40842490842491,0.4868393511250654,4.405272939789875,48.787075300121664,21.02803606129098,69.81511136141265,16.18776683087028,0.5030541871921183,4.285739576864805,0,1,0,0.5,1
1136612,52.96427324828214,28.806699856855754,81.7709731051379,14.30806842264608,0.6184377838328792,5.7560906749383856,54.82014888140937,40.18906020858349,95.00920908999286,16.473044486611848,0.5823002319207252,5.302347814088302,0,1,0,0.6666666666666666,1
1136613,48.90349431889991,11.861119783708167,60.76461410260808,17.802686274509803,0.3583333333333333,3.5794353948218465,51.17656551698871,25.72712875474836,76.90369427173705,16.40842490842491,0.4868393511250654,4.405272939789875,1,0,1,0.675,1
1136614,51.171946117073816,31.71805341460508,82.8899995316789,14.767711682743837,0.6039790996784566,4.992641580201213,54.63126092326713,32.18583312744128,86.8170940507084,16.70173787110789,0.5347212165097754,4.554922697745594,1,0,1,0.8,0
1136615,47.49678758079647,24.71825130479167,72.21503888558816,15.194417554049696,0.5747660535656663,5.526323681095974,55.30500447559375,24.783964527922038,80.08896900351577,17.99166020170675,0.4744246185673648,5.154147791732018,1,0,0,0.6666666666666666,1
1136616,53.09474273215954,24.668111842837764,77.7628545749973,17.799165983046212,0.4894038829641782,4.543523403456118,54.79656908792794,35.11086889287993,89.90743798080787,16.996220256896187,0.5129500947567909,4.739097435753561,0,1,0,0.0,0
1136617,51.171946117073816,31.71805341460508,82.8899995316789,14.767711682743837,0.6039790996784566,4.992641580201213,55.68793784872435,39.73754505706833,95.42548290579268,17.80710366451107,0.5412208504801098,4.975315634376017,0,1,0,0.3333333333333333,0
1136618,54.63126092326713,32.18583312744128,86.8170940507084,16.70173787110789,0.5347212165097754,4.554922697745594,48.90349431889991,11.861119783708167,60.76461410260808,17.802686274509803,0.3583333333333333,3.5794353948218465,0,1,1,0.6060606060606061,1
